"id";"lastPage";"date";"echelleCroissante";"interet";"croyance_groupe";"HI";"VI";"HC";"VC";"selfEsteem";"age";"genre";"nationalite";"commentaire";"f(t)";"at";"numFeedback";"chgmtEval";"absChgmtEval";"chgmtFeedback";"signeChgmtFeedback";"signeF1";"signeF2";"signeF3";"signeF4";"a4ma0";"a2-a0";"feedbackPartielIndiv";"feedbackPartielCouple";"badSignChgmtIndiv";"badSignChgmtCouple";"atm1";"feedbacksEquilibres";"chgmtEvalSupFeedbackIndiv";"chgmtEvalSupFeedbackCouple";"ancrage";"ancrageHaut";"a0";"schwartz-universalism";"schwartz-Benevolence";"schwartz-Tradition";"schwartz-Conformity";"schwartz-Security";"schwartz-Power";"schwartz-Achievement";"schwartz-Hedonism";"schwartz-Stimulation";"schwartz-SelfDirection";"ecartAncrage";"schwartz-Conformity-pure";"schwartz-Security-pure";"meana";"atm1Div100";"absChgmtEvalRel";"interviewtime"
1162;43;"08/06/2021 12:25";1;9;3;NA;NA;NA;NA;1.9;26;"Une femme";"France";"C'est un super test pour voir nos réactions face à l'échec";16;26;4;-4;4;-14;"negatif";"positif";"negatif";"positif";"negatif";1;1;0;0;0;0;30;1;0;0;15;0;25;0.714286;0.380952;-0.119048;-0.619048;1.38095;-2.11905;-0.619048;0.880952;0.380952;-0.619048;10;2;4;0.29;0.3;0.285714285714286;645.4
1163;43;"08/06/2021 12:25";0;10;3;NA;NA;NA;NA;4;24;"Une femme";"Guadeloupe";"#N/A";31;51;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";27;0;0;0;0;0;-1;1;0;0;31;0;51;0.190476;-1.97619;-0.97619;1.02381;1.02381;0.0238095;-0.47619;-0.47619;1.02381;0.52381;20;3.5;3.5;0.6125;-0.01;NA;593.96
1163;43;"08/06/2021 12:25";0;10;3;NA;NA;NA;NA;4;24;"Une femme";"Guadeloupe";"#N/A";38;51;1;0;0;-13;"negatif";"negatif";"negatif";"positif";"positif";27;0;0;0;0;0;51;1;0;0;31;0;51;0.190476;-1.97619;-0.97619;1.02381;1.02381;0.0238095;-0.47619;-0.47619;1.02381;0.52381;20;3.5;3.5;0.6125;0.51;0;593.96
1163;43;"08/06/2021 12:25";0;10;3;NA;NA;NA;NA;4;24;"Une femme";"Guadeloupe";"#N/A";37;51;2;0;0;-14;"negatif";"negatif";"negatif";"positif";"positif";27;0;0;0;0;0;51;1;0;0;31;0;51;0.190476;-1.97619;-0.97619;1.02381;1.02381;0.0238095;-0.47619;-0.47619;1.02381;0.52381;20;3.5;3.5;0.6125;0.51;0;593.96
1163;43;"08/06/2021 12:25";0;10;3;NA;NA;NA;NA;4;24;"Une femme";"Guadeloupe";"#N/A";65;65;3;14;14;14;"positif";"negatif";"negatif";"positif";"positif";27;0;0;0;0;0;51;1;0;0;31;0;51;0.190476;-1.97619;-0.97619;1.02381;1.02381;0.0238095;-0.47619;-0.47619;1.02381;0.52381;20;3.5;3.5;0.6125;0.51;1;593.96
1163;43;"08/06/2021 12:25";0;10;3;NA;NA;NA;NA;4;24;"Une femme";"Guadeloupe";"#N/A";78;78;4;13;13;13;"positif";"negatif";"negatif";"positif";"positif";27;0;0;0;0;0;65;1;0;0;31;0;51;0.190476;-1.97619;-0.97619;1.02381;1.02381;0.0238095;-0.47619;-0.47619;1.02381;0.52381;20;3.5;3.5;0.6125;0.65;1;593.96
1167;43;"08/06/2021 12:28";0;8;2;NA;NA;NA;NA;3.8;27;"Un homme";"France";"#N/A";75;81;0;0;0;0;"#N/A";"negatif";"positif";"positif";"negatif";5;0;0;0;0;0;-1;1;0;0;75;1;81;0.238095;0.404762;-0.0952381;0.404762;0.404762;-1.59524;0.404762;-0.0952381;0.404762;-0.595238;6;3.5;3.5;0.84;-0.01;NA;773.27
1167;43;"08/06/2021 12:28";0;8;2;NA;NA;NA;NA;3.8;27;"Un homme";"France";"#N/A";67;76;1;-5;5;-14;"negatif";"negatif";"positif";"positif";"negatif";5;0;0;0;0;0;81;1;0;0;75;1;81;0.238095;0.404762;-0.0952381;0.404762;0.404762;-1.59524;0.404762;-0.0952381;0.404762;-0.595238;6;3.5;3.5;0.84;0.81;0.357142857142857;773.27
1167;43;"08/06/2021 12:28";0;8;2;NA;NA;NA;NA;3.8;27;"Un homme";"France";"#N/A";89;81;2;5;5;13;"positif";"negatif";"positif";"positif";"negatif";5;0;0;0;0;0;76;1;0;0;75;1;81;0.238095;0.404762;-0.0952381;0.404762;0.404762;-1.59524;0.404762;-0.0952381;0.404762;-0.595238;6;3.5;3.5;0.84;0.76;0.384615384615385;773.27
1167;43;"08/06/2021 12:28";0;8;2;NA;NA;NA;NA;3.8;27;"Un homme";"France";"#N/A";95;93;3;12;12;14;"positif";"negatif";"positif";"positif";"negatif";5;0;0;0;0;0;81;1;0;0;75;1;81;0.238095;0.404762;-0.0952381;0.404762;0.404762;-1.59524;0.404762;-0.0952381;0.404762;-0.595238;6;3.5;3.5;0.84;0.81;0.857142857142857;773.27
1167;43;"08/06/2021 12:28";0;8;2;NA;NA;NA;NA;3.8;27;"Un homme";"France";"#N/A";80;86;4;-7;7;-13;"negatif";"negatif";"positif";"positif";"negatif";5;0;0;0;0;0;93;1;0;0;75;1;81;0.238095;0.404762;-0.0952381;0.404762;0.404762;-1.59524;0.404762;-0.0952381;0.404762;-0.595238;6;3.5;3.5;0.84;0.93;0.538461538461538;773.27
1168;43;"08/06/2021 12:28";0;10;8;NA;NA;NA;NA;3.7;40;"Un homme";"France";"#N/A";67;76;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";2;-10;0;0;0;0;-1;1;0;0;67;1;76;0.857143;0.52381;0.0238095;-0.97619;1.02381;-1.97619;-0.97619;0.52381;-0.47619;1.02381;9;1.5;3.5;0.71;-0.01;NA;938.41
1168;43;"08/06/2021 12:28";0;10;8;NA;NA;NA;NA;3.7;40;"Un homme";"France";"#N/A";62;71;1;-5;5;-14;"negatif";"negatif";"negatif";"positif";"positif";2;-10;0;0;0;0;76;1;0;0;67;1;76;0.857143;0.52381;0.0238095;-0.97619;1.02381;-1.97619;-0.97619;0.52381;-0.47619;1.02381;9;1.5;3.5;0.71;0.76;0.357142857142857;938.41
1168;43;"08/06/2021 12:28";0;10;8;NA;NA;NA;NA;3.7;40;"Un homme";"France";"#N/A";58;66;2;-5;5;-13;"negatif";"negatif";"negatif";"positif";"positif";2;-10;0;0;0;0;71;1;0;0;67;1;76;0.857143;0.52381;0.0238095;-0.97619;1.02381;-1.97619;-0.97619;0.52381;-0.47619;1.02381;9;1.5;3.5;0.71;0.71;0.384615384615385;938.41
1168;43;"08/06/2021 12:28";0;10;8;NA;NA;NA;NA;3.7;40;"Un homme";"France";"#N/A";79;69;3;3;3;13;"positif";"negatif";"negatif";"positif";"positif";2;-10;0;0;0;0;66;1;0;0;67;1;76;0.857143;0.52381;0.0238095;-0.97619;1.02381;-1.97619;-0.97619;0.52381;-0.47619;1.02381;9;1.5;3.5;0.71;0.66;0.230769230769231;938.41
1168;43;"08/06/2021 12:28";0;10;8;NA;NA;NA;NA;3.7;40;"Un homme";"France";"#N/A";83;78;4;9;9;14;"positif";"negatif";"negatif";"positif";"positif";2;-10;0;0;0;0;69;1;0;0;67;1;76;0.857143;0.52381;0.0238095;-0.97619;1.02381;-1.97619;-0.97619;0.52381;-0.47619;1.02381;9;1.5;3.5;0.71;0.69;0.642857142857143;938.41
1169;43;"08/06/2021 12:29";0;4;4;NA;NA;NA;NA;3;36;"Un homme";"France";"RAS";38;51;0;0;0;0;"#N/A";"negatif";"positif";"negatif";"positif";12;6;0;0;0;0;-1;1;0;0;38;0;51;0.904762;0.738095;-0.261905;-1.2619;-1.7619;0.738095;-0.761905;0.238095;0.738095;0.238095;13;1.5;1;0.5425;-0.01;NA;375.93
1169;43;"08/06/2021 12:29";0;4;4;NA;NA;NA;NA;3;36;"Un homme";"France";"RAS";38;46;1;-5;5;-13;"negatif";"negatif";"positif";"negatif";"positif";12;6;0;0;0;0;51;1;0;0;38;0;51;0.904762;0.738095;-0.261905;-1.2619;-1.7619;0.738095;-0.761905;0.238095;0.738095;0.238095;13;1.5;1;0.5425;0.51;0.384615384615385;375.93
1169;43;"08/06/2021 12:29";0;4;4;NA;NA;NA;NA;3;36;"Un homme";"France";"RAS";59;57;2;11;11;13;"positif";"negatif";"positif";"negatif";"positif";12;6;0;0;0;0;46;1;0;0;38;0;51;0.904762;0.738095;-0.261905;-1.2619;-1.7619;0.738095;-0.761905;0.238095;0.738095;0.238095;13;1.5;1;0.5425;0.46;0.846153846153846;375.93
1169;43;"08/06/2021 12:29";0;4;4;NA;NA;NA;NA;3;36;"Un homme";"France";"RAS";43;51;3;-6;6;-14;"negatif";"negatif";"positif";"negatif";"positif";12;6;0;0;0;0;57;1;0;0;38;0;51;0.904762;0.738095;-0.261905;-1.2619;-1.7619;0.738095;-0.761905;0.238095;0.738095;0.238095;13;1.5;1;0.5425;0.57;0.428571428571429;375.93
1169;43;"08/06/2021 12:29";0;4;4;NA;NA;NA;NA;3;36;"Un homme";"France";"RAS";65;63;4;12;12;14;"positif";"negatif";"positif";"negatif";"positif";12;6;0;0;0;0;51;1;0;0;38;0;51;0.904762;0.738095;-0.261905;-1.2619;-1.7619;0.738095;-0.761905;0.238095;0.738095;0.238095;13;1.5;1;0.5425;0.51;0.857142857142857;375.93
1170;43;"08/06/2021 12:29";0;7;10;NA;NA;NA;NA;2.8;30;"Une femme";"France";"#N/A";80;98;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"negatif";-7;-12;0;0;0;0;-1;0;0;0;80;1;98;0.238095;0.571429;-0.428571;0.0714286;-0.428571;0.0714286;1.07143;-0.428571;-1.42857;0.571429;18;2.5;2;0.91;-0.01;NA;453.85
1170;43;"08/06/2021 12:29";0;7;10;NA;NA;NA;NA;2.8;30;"Une femme";"France";"#N/A";84;91;1;-7;7;-14;"negatif";"negatif";"negatif";"positif";"negatif";-7;-12;0;0;0;0;98;0;0;0;80;1;98;0.238095;0.571429;-0.428571;0.0714286;-0.428571;0.0714286;1.07143;-0.428571;-1.42857;0.571429;18;2.5;2;0.91;0.98;0.5;453.85
1170;43;"08/06/2021 12:29";0;7;10;NA;NA;NA;NA;2.8;30;"Une femme";"France";"#N/A";77;86;2;-5;5;-14;"negatif";"negatif";"negatif";"positif";"negatif";-7;-12;0;0;0;0;91;0;0;0;80;1;98;0.238095;0.571429;-0.428571;0.0714286;-0.428571;0.0714286;1.07143;-0.428571;-1.42857;0.571429;18;2.5;2;0.91;0.91;0.357142857142857;453.85
1170;43;"08/06/2021 12:29";0;7;10;NA;NA;NA;NA;2.8;30;"Une femme";"France";"#N/A";99;96;3;10;10;13;"positif";"negatif";"negatif";"positif";"negatif";-7;-12;0;0;0;0;86;0;0;0;80;1;98;0.238095;0.571429;-0.428571;0.0714286;-0.428571;0.0714286;1.07143;-0.428571;-1.42857;0.571429;18;2.5;2;0.91;0.86;0.769230769230769;453.85
1170;43;"08/06/2021 12:29";0;7;10;NA;NA;NA;NA;2.8;30;"Une femme";"France";"#N/A";83;91;4;-5;5;-13;"negatif";"negatif";"negatif";"positif";"negatif";-7;-12;0;0;0;0;96;0;0;0;80;1;98;0.238095;0.571429;-0.428571;0.0714286;-0.428571;0.0714286;1.07143;-0.428571;-1.42857;0.571429;18;2.5;2;0.91;0.96;0.384615384615385;453.85
1171;43;"08/06/2021 12:29";1;9;10;NA;NA;NA;NA;2.8;38;"Un homme";"France";"#N/A";75;80;0;0;0;0;"#N/A";"positif";"negatif";"negatif";"positif";0;2;0;0;0;0;-1;1;0;0;75;1;80;0.566667;0.9;0.4;-2.1;0.9;-1.6;0.9;-0.1;-0.1;-0.1;5;1;4;0.81;-0.01;NA;795.15
1171;43;"08/06/2021 12:29";1;9;10;NA;NA;NA;NA;2.8;38;"Un homme";"France";"#N/A";94;91;1;11;11;14;"positif";"positif";"negatif";"negatif";"positif";0;2;0;0;0;0;80;1;0;0;75;1;80;0.566667;0.9;0.4;-2.1;0.9;-1.6;0.9;-0.1;-0.1;-0.1;5;1;4;0.81;0.8;0.785714285714286;795.15
1171;43;"08/06/2021 12:29";1;9;10;NA;NA;NA;NA;2.8;38;"Un homme";"France";"#N/A";77;82;2;-9;9;-14;"negatif";"positif";"negatif";"negatif";"positif";0;2;0;0;0;0;91;1;0;0;75;1;80;0.566667;0.9;0.4;-2.1;0.9;-1.6;0.9;-0.1;-0.1;-0.1;5;1;4;0.81;0.91;0.642857142857143;795.15
1171;43;"08/06/2021 12:29";1;9;10;NA;NA;NA;NA;2.8;38;"Un homme";"France";"#N/A";69;71;3;-11;11;-13;"negatif";"positif";"negatif";"negatif";"positif";0;2;0;0;0;0;82;1;0;0;75;1;80;0.566667;0.9;0.4;-2.1;0.9;-1.6;0.9;-0.1;-0.1;-0.1;5;1;4;0.81;0.82;0.846153846153846;795.15
1171;43;"08/06/2021 12:29";1;9;10;NA;NA;NA;NA;2.8;38;"Un homme";"France";"#N/A";84;80;4;9;9;13;"positif";"positif";"negatif";"negatif";"positif";0;2;0;0;0;0;71;1;0;0;75;1;80;0.566667;0.9;0.4;-2.1;0.9;-1.6;0.9;-0.1;-0.1;-0.1;5;1;4;0.81;0.71;0.692307692307692;795.15
1172;43;"08/06/2021 12:30";1;6;1;NA;NA;NA;NA;3;43;"Une femme";"France";"#N/A";31;40;0;0;0;0;"#N/A";"negatif";"negatif";"positif";"positif";-10;-19;0;0;0;0;-1;1;0;0;31;0;40;0.142857;0.142857;-0.357143;-0.357143;0.642857;-0.857143;0.642857;0.642857;-0.857143;0.142857;9;2.5;3.5;0.27;-0.01;NA;663.71
1172;43;"08/06/2021 12:30";1;6;1;NA;NA;NA;NA;3;43;"Une femme";"France";"#N/A";26;32;1;-8;8;-14;"negatif";"negatif";"negatif";"positif";"positif";-10;-19;0;0;0;0;40;1;0;0;31;0;40;0.142857;0.142857;-0.357143;-0.357143;0.642857;-0.857143;0.642857;0.642857;-0.857143;0.142857;9;2.5;3.5;0.27;0.4;0.571428571428571;663.71
1172;43;"08/06/2021 12:30";1;6;1;NA;NA;NA;NA;3;43;"Une femme";"France";"#N/A";19;21;2;-11;11;-13;"negatif";"negatif";"negatif";"positif";"positif";-10;-19;0;0;0;0;32;1;0;0;31;0;40;0.142857;0.142857;-0.357143;-0.357143;0.642857;-0.857143;0.642857;0.642857;-0.857143;0.142857;9;2.5;3.5;0.27;0.32;0.846153846153846;663.71
1172;43;"08/06/2021 12:30";1;6;1;NA;NA;NA;NA;3;43;"Une femme";"France";"#N/A";34;25;3;4;4;13;"positif";"negatif";"negatif";"positif";"positif";-10;-19;0;0;0;0;21;1;0;0;31;0;40;0.142857;0.142857;-0.357143;-0.357143;0.642857;-0.857143;0.642857;0.642857;-0.857143;0.142857;9;2.5;3.5;0.27;0.21;0.307692307692308;663.71
1172;43;"08/06/2021 12:30";1;6;1;NA;NA;NA;NA;3;43;"Une femme";"France";"#N/A";39;30;4;5;5;14;"positif";"negatif";"negatif";"positif";"positif";-10;-19;0;0;0;0;25;1;0;0;31;0;40;0.142857;0.142857;-0.357143;-0.357143;0.642857;-0.857143;0.642857;0.642857;-0.857143;0.142857;9;2.5;3.5;0.27;0.25;0.357142857142857;663.71
1173;43;"08/06/2021 12:31";1;9;6;NA;NA;NA;NA;3;53;"Une femme";"France";"#N/A";73;70;0;0;0;0;"#N/A";"positif";"negatif";"negatif";"positif";5;0;0;0;0;0;-1;1;0;0;73;1;70;0.571428;0.738095;0.238095;0.238095;-0.261905;-1.7619;-0.761905;0.238095;-0.261905;0.738095;-3;3;2.5;0.7375;-0.01;NA;1015.22
1173;43;"08/06/2021 12:31";1;9;6;NA;NA;NA;NA;3;53;"Une femme";"France";"#N/A";83;80;1;10;10;13;"positif";"positif";"negatif";"negatif";"positif";5;0;0;0;0;0;70;1;0;0;73;1;70;0.571428;0.738095;0.238095;0.238095;-0.261905;-1.7619;-0.761905;0.238095;-0.261905;0.738095;-3;3;2.5;0.7375;0.7;0.769230769230769;1015.22
1173;43;"08/06/2021 12:31";1;9;6;NA;NA;NA;NA;3;53;"Une femme";"France";"#N/A";66;70;2;-10;10;-14;"negatif";"positif";"negatif";"negatif";"positif";5;0;0;0;0;0;80;1;0;0;73;1;70;0.571428;0.738095;0.238095;0.238095;-0.261905;-1.7619;-0.761905;0.238095;-0.261905;0.738095;-3;3;2.5;0.7375;0.8;0.714285714285714;1015.22
1173;43;"08/06/2021 12:31";1;9;6;NA;NA;NA;NA;3;53;"Une femme";"France";"#N/A";57;70;3;0;0;-13;"negatif";"positif";"negatif";"negatif";"positif";5;0;0;0;0;0;70;1;0;0;73;1;70;0.571428;0.738095;0.238095;0.238095;-0.261905;-1.7619;-0.761905;0.238095;-0.261905;0.738095;-3;3;2.5;0.7375;0.7;0;1015.22
1173;43;"08/06/2021 12:31";1;9;6;NA;NA;NA;NA;3;53;"Une femme";"France";"#N/A";84;75;4;5;5;14;"positif";"positif";"negatif";"negatif";"positif";5;0;0;0;0;0;70;1;0;0;73;1;70;0.571428;0.738095;0.238095;0.238095;-0.261905;-1.7619;-0.761905;0.238095;-0.261905;0.738095;-3;3;2.5;0.7375;0.7;0.357142857142857;1015.22
1174;43;"08/06/2021 12:33";1;0;0;NA;NA;NA;NA;2.6;41;"Un homme";"France";"#N/A";83;0;0;0;0;0;"#N/A";"positif";"positif";"positif";"positif";0;0;0;0;0;0;-1;0;0;0;83;1;0;0.714286;0.380952;0.380952;0.380952;-0.619048;-1.11905;-0.119048;0.380952;0.380952;-1.11905;-83;3;2;0;-0.01;NA;527.69
1174;43;"08/06/2021 12:33";1;0;0;NA;NA;NA;NA;2.6;41;"Un homme";"France";"#N/A";13;0;1;0;0;13;"positif";"positif";"positif";"positif";"positif";0;0;0;0;0;0;0;0;0;0;83;1;0;0.714286;0.380952;0.380952;0.380952;-0.619048;-1.11905;-0.119048;0.380952;0.380952;-1.11905;-83;3;2;0;0;0;527.69
1174;43;"08/06/2021 12:33";1;0;0;NA;NA;NA;NA;2.6;41;"Un homme";"France";"#N/A";13;0;2;0;0;13;"positif";"positif";"positif";"positif";"positif";0;0;0;0;0;0;0;0;0;0;83;1;0;0.714286;0.380952;0.380952;0.380952;-0.619048;-1.11905;-0.119048;0.380952;0.380952;-1.11905;-83;3;2;0;0;0;527.69
1174;43;"08/06/2021 12:33";1;0;0;NA;NA;NA;NA;2.6;41;"Un homme";"France";"#N/A";14;0;3;0;0;14;"positif";"positif";"positif";"positif";"positif";0;0;0;0;0;0;0;0;0;0;83;1;0;0.714286;0.380952;0.380952;0.380952;-0.619048;-1.11905;-0.119048;0.380952;0.380952;-1.11905;-83;3;2;0;0;0;527.69
1174;43;"08/06/2021 12:33";1;0;0;NA;NA;NA;NA;2.6;41;"Un homme";"France";"#N/A";14;0;4;0;0;14;"positif";"positif";"positif";"positif";"positif";0;0;0;0;0;0;0;0;0;0;83;1;0;0.714286;0.380952;0.380952;0.380952;-0.619048;-1.11905;-0.119048;0.380952;0.380952;-1.11905;-83;3;2;0;0;0;527.69
1175;43;"08/06/2021 12:34";1;5;7;NA;NA;NA;NA;2.6;21;"Une femme";"France";"#N/A";76;76;0;0;0;0;"#N/A";"negatif";"positif";"positif";"negatif";-20;-6;0;0;0;0;-1;1;0;0;76;1;76;0.55;-0.45;-0.45;-0.95;-1.95;0.05;0.55;0.05;1.55;1.05;0;1.5;0.5;0.6475;-0.01;NA;350.33
1175;43;"08/06/2021 12:34";1;5;7;NA;NA;NA;NA;2.6;21;"Une femme";"France";"#N/A";63;63;1;-13;13;-13;"negatif";"negatif";"positif";"positif";"negatif";-20;-6;0;0;0;0;76;1;0;0;76;1;76;0.55;-0.45;-0.45;-0.95;-1.95;0.05;0.55;0.05;1.55;1.05;0;1.5;0.5;0.6475;0.76;1;350.33
1175;43;"08/06/2021 12:34";1;5;7;NA;NA;NA;NA;2.6;21;"Une femme";"France";"#N/A";77;70;2;7;7;14;"positif";"negatif";"positif";"positif";"negatif";-20;-6;0;0;0;0;63;1;0;0;76;1;76;0.55;-0.45;-0.45;-0.95;-1.95;0.05;0.55;0.05;1.55;1.05;0;1.5;0.5;0.6475;0.63;0.5;350.33
1175;43;"08/06/2021 12:34";1;5;7;NA;NA;NA;NA;2.6;21;"Une femme";"France";"#N/A";83;70;3;0;0;13;"positif";"negatif";"positif";"positif";"negatif";-20;-6;0;0;0;0;70;1;0;0;76;1;76;0.55;-0.45;-0.45;-0.95;-1.95;0.05;0.55;0.05;1.55;1.05;0;1.5;0.5;0.6475;0.7;0;350.33
1175;43;"08/06/2021 12:34";1;5;7;NA;NA;NA;NA;2.6;21;"Une femme";"France";"#N/A";56;56;4;-14;14;-14;"negatif";"negatif";"positif";"positif";"negatif";-20;-6;0;0;0;0;70;1;0;0;76;1;76;0.55;-0.45;-0.45;-0.95;-1.95;0.05;0.55;0.05;1.55;1.05;0;1.5;0.5;0.6475;0.7;1;350.33
1176;43;"08/06/2021 12:34";1;8;4;NA;NA;NA;NA;2.7;33;"Un homme";"France";"Toujours intéressant ce type d'étude.";71;80;0;0;0;0;"#N/A";"positif";"negatif";"negatif";"positif";5;5;0;0;0;0;-1;1;0;0;71;1;80;1.04762;1.04762;-0.452381;-0.452381;0.547619;-1.45238;-0.452381;0.547619;-1.95238;1.04762;9;2.5;3.5;0.8625;-0.01;NA;643.8
1176;43;"08/06/2021 12:34";1;8;4;NA;NA;NA;NA;2.7;33;"Un homme";"France";"Toujours intéressant ce type d'étude.";94;90;1;10;10;14;"positif";"positif";"negatif";"negatif";"positif";5;5;0;0;0;0;80;1;0;0;71;1;80;1.04762;1.04762;-0.452381;-0.452381;0.547619;-1.45238;-0.452381;0.547619;-1.95238;1.04762;9;2.5;3.5;0.8625;0.8;0.714285714285714;643.8
1176;43;"08/06/2021 12:34";1;8;4;NA;NA;NA;NA;2.7;33;"Un homme";"France";"Toujours intéressant ce type d'étude.";77;85;2;-5;5;-13;"negatif";"positif";"negatif";"negatif";"positif";5;5;0;0;0;0;90;1;0;0;71;1;80;1.04762;1.04762;-0.452381;-0.452381;0.547619;-1.45238;-0.452381;0.547619;-1.95238;1.04762;9;2.5;3.5;0.8625;0.9;0.384615384615385;643.8
1176;43;"08/06/2021 12:34";1;8;4;NA;NA;NA;NA;2.7;33;"Un homme";"France";"Toujours intéressant ce type d'étude.";71;85;3;0;0;-14;"negatif";"positif";"negatif";"negatif";"positif";5;5;0;0;0;0;85;1;0;0;71;1;80;1.04762;1.04762;-0.452381;-0.452381;0.547619;-1.45238;-0.452381;0.547619;-1.95238;1.04762;9;2.5;3.5;0.8625;0.85;0;643.8
1176;43;"08/06/2021 12:34";1;8;4;NA;NA;NA;NA;2.7;33;"Un homme";"France";"Toujours intéressant ce type d'étude.";98;85;4;0;0;13;"positif";"positif";"negatif";"negatif";"positif";5;5;0;0;0;0;85;1;0;0;71;1;80;1.04762;1.04762;-0.452381;-0.452381;0.547619;-1.45238;-0.452381;0.547619;-1.95238;1.04762;9;2.5;3.5;0.8625;0.85;0;643.8
1177;43;"08/06/2021 12:35";1;10;7;NA;NA;NA;NA;3.1;19;"Une femme";"France";"Aucune";90;85;0;0;0;0;"#N/A";"negatif";"positif";"negatif";"positif";10;10;0;0;0;0;-1;1;0;0;90;1;85;0.952381;-0.047619;-0.047619;-1.54762;0.452381;-0.547619;-0.047619;-0.047619;0.452381;-0.047619;-5;1.5;3.5;0.885;-0.01;NA;495.14
1177;43;"08/06/2021 12:35";1;10;7;NA;NA;NA;NA;3.1;19;"Une femme";"France";"Aucune";72;82;1;-3;3;-13;"negatif";"negatif";"positif";"negatif";"positif";10;10;0;0;0;0;85;1;0;0;90;1;85;0.952381;-0.047619;-0.047619;-1.54762;0.452381;-0.547619;-0.047619;-0.047619;0.452381;-0.047619;-5;1.5;3.5;0.885;0.85;0.230769230769231;495.14
1177;43;"08/06/2021 12:35";1;10;7;NA;NA;NA;NA;3.1;19;"Une femme";"France";"Aucune";96;95;2;13;13;14;"positif";"negatif";"positif";"negatif";"positif";10;10;0;0;0;0;82;1;0;0;90;1;85;0.952381;-0.047619;-0.047619;-1.54762;0.452381;-0.547619;-0.047619;-0.047619;0.452381;-0.047619;-5;1.5;3.5;0.885;0.82;0.928571428571429;495.14
1177;43;"08/06/2021 12:35";1;10;7;NA;NA;NA;NA;3.1;19;"Une femme";"France";"Aucune";81;82;3;-13;13;-14;"negatif";"negatif";"positif";"negatif";"positif";10;10;0;0;0;0;95;1;0;0;90;1;85;0.952381;-0.047619;-0.047619;-1.54762;0.452381;-0.547619;-0.047619;-0.047619;0.452381;-0.047619;-5;1.5;3.5;0.885;0.95;0.928571428571429;495.14
1177;43;"08/06/2021 12:35";1;10;7;NA;NA;NA;NA;3.1;19;"Une femme";"France";"Aucune";95;95;4;13;13;13;"positif";"negatif";"positif";"negatif";"positif";10;10;0;0;0;0;82;1;0;0;90;1;85;0.952381;-0.047619;-0.047619;-1.54762;0.452381;-0.547619;-0.047619;-0.047619;0.452381;-0.047619;-5;1.5;3.5;0.885;0.82;1;495.14
1178;43;"08/06/2021 12:36";0;4;3;NA;NA;NA;NA;2.9;37;"Un homme";"France";"ras";66;91;0;0;0;0;"#N/A";"negatif";"negatif";"negatif";"positif";-8;-12;0;0;0;0;-1;0;0;0;66;1;91;0.433333;1.1;0.6;0.1;0.1;-1.4;-0.9;-0.9;-0.4;1.1;25;3;3;0.79;-0.01;NA;487.84
1178;43;"08/06/2021 12:36";0;4;3;NA;NA;NA;NA;2.9;37;"Un homme";"France";"ras";78;81;1;-10;10;-13;"negatif";"negatif";"negatif";"negatif";"positif";-8;-12;0;0;0;0;91;0;0;0;66;1;91;0.433333;1.1;0.6;0.1;0.1;-1.4;-0.9;-0.9;-0.4;1.1;25;3;3;0.79;0.91;0.769230769230769;487.84
1178;43;"08/06/2021 12:36";0;4;3;NA;NA;NA;NA;2.9;37;"Un homme";"France";"ras";67;79;2;-2;2;-14;"negatif";"negatif";"negatif";"negatif";"positif";-8;-12;0;0;0;0;81;0;0;0;66;1;91;0.433333;1.1;0.6;0.1;0.1;-1.4;-0.9;-0.9;-0.4;1.1;25;3;3;0.79;0.81;0.142857142857143;487.84
1178;43;"08/06/2021 12:36";0;4;3;NA;NA;NA;NA;2.9;37;"Un homme";"France";"ras";66;73;3;-6;6;-13;"negatif";"negatif";"negatif";"negatif";"positif";-8;-12;0;0;0;0;79;0;0;0;66;1;91;0.433333;1.1;0.6;0.1;0.1;-1.4;-0.9;-0.9;-0.4;1.1;25;3;3;0.79;0.79;0.461538461538462;487.84
1178;43;"08/06/2021 12:36";0;4;3;NA;NA;NA;NA;2.9;37;"Un homme";"France";"ras";87;83;4;10;10;14;"positif";"negatif";"negatif";"negatif";"positif";-8;-12;0;0;0;0;73;0;0;0;66;1;91;0.433333;1.1;0.6;0.1;0.1;-1.4;-0.9;-0.9;-0.4;1.1;25;3;3;0.79;0.73;0.714285714285714;487.84
1179;43;"08/06/2021 12:37";0;6;3;NA;NA;NA;NA;2.7;39;"Un homme";"France";"#N/A";21;21;0;0;0;0;"#N/A";"positif";"negatif";"positif";"negatif";-2;-1;0;0;0;0;-1;1;0;0;21;0;21;0.25;0.25;0.25;-0.75;0.25;-0.75;-0.25;0.25;0.25;0.25;0;2;3;0.255;-0.01;NA;523.89
1179;43;"08/06/2021 12:37";0;6;3;NA;NA;NA;NA;2.7;39;"Un homme";"France";"#N/A";34;31;1;10;10;13;"positif";"positif";"negatif";"positif";"negatif";-2;-1;0;0;0;0;21;1;0;0;21;0;21;0.25;0.25;0.25;-0.75;0.25;-0.75;-0.25;0.25;0.25;0.25;0;2;3;0.255;0.21;0.769230769230769;523.89
