"trust";"anchor";"se";"gender";"scale";"t";"intTime";"N";"c";"pvc";"d";"cp";"pvcp";"dp";"pvdp";"cn";"pvcn";"dn";"pvdn";"tot";"sbt";"sbt2";"enhm";"enhsd";"totm";"totsd";"sbm";"sbsd";"sbtm";"sbtsd";"diffm";"diffsd"
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"2:2";0;395;-0.0980513943776136;0.149168590858854;0.600963278790397;-0.0922748228659629;0.335121280751175;0.586480477870891;2.62002137465892e-23;-0.138517598559591;0.180261298422034;0.636954545276651;6.59438517499968e-19;-0.18;0.853686313796969;1.56220122685743;-2.40885;2.36969055874836;-0.25175;1.47780376142654;2.1571;2.08558599311401;0.815537568871554;0.478780977636324;1.34156243112845;2.02180556179996
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"2:2";240;393;-0.0997145625898727;0.142412443039684;0.602297702295956;-0.0949124575241163;0.322491331785717;0.58688325421681;2.90627544258577e-23;-0.143487891268539;0.164548897554714;0.641740957025186;3.99235862435408e-19;-0.31;0.882461112947238;1.61424164040661;-2.9286;2.60840023750094;-0.37465;1.53622125889515;2.55395;2.27118986757445;0.844400417170541;0.509085475798208;1.70954958282946;2.13151047684807
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"3:3";0;395;-0.0903440472021361;0.193934613840744;0.608693984995114;0.119348768010878;0.204507445953718;0.499914863116625;3.64616636074541e-18;-0.318841297440903;0.00236526301413792;0.740937806898877;3.98454945134757e-24;-0.24;0.761657125418599;1.39494239510234;-0.07515;2.8377177781524;-0.3378;1.59047894559529;-0.26265;2.20133045140465;0.75430681595521;0.555593215161586;-1.01695681595521;2.14734653258723
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"3:3";240;393;-0.0925496737405252;0.184449270039693;0.609211202686219;0.119684811531213;0.204363266607039;0.499452531277676;4.86319398884795e-18;-0.323666453395053;0.00206791003666795;0.742405423795379;3.79194630075701e-24;-0.38;0.777959852230034;1.42533025133289;0.41165;2.61442957209354;-0.2781;1.58854042865372;-0.68975;1.99606080347162;0.811371198288207;0.501145325271781;-1.50112119828821;1.98811318226254
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"4:4";0;395;0.031569580833278;0.656152531853873;0.520159131924471;0.196491489553035;0.0359232365732933;0.440111280482745;6.48389415247007e-15;-0.178961447991374;0.106140811479241;0.633084663643564;2.04633603383782e-16;-0.16;-0.0641586369540701;-0.117734101365334;1.4444;2.99379838731996;-0.18595;1.4778770926586;-1.63035;2.46797994370144;-0.068702338893093;0.503013902370141;-1.56164766110691;2.3928711056076
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"4:4";240;393;0.0308001882550946;0.664578953692169;0.520097254674866;0.194853002517492;0.0381453220319411;0.4403007581311;7.75858579481232e-15;-0.178961447991374;0.106140811479241;0.633084663643564;2.04633603383782e-16;-0.29;-0.058123646100763;-0.106661472396578;1.25;3.10874984972106;-0.33885;1.78511437847022;-1.58885;2.36073048432005;-0.0189258174795733;0.43478783592436;-1.56992418252043;2.31480104397269
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:2";0;790;-0.0719539327051914;0.125079419279801;0.586161485983011;-0.0785660007047748;0.264745362883921;0.577283217757241;6.09120332550341e-40;-0.0935681204935086;0.159791747328559;0.608935819763961;2.24175677517362e-39;-0.21;0.632369921937852;1.154968700726;-2.1594;1.8277604276558;-0.1964;1.16669917925503;1.963;1.48936666584379;0.616247689278272;0.377056378127138;1.34675231072173;1.404127718211
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:2";240;786;-0.0719594893374003;0.125057758628458;0.586991882845964;-0.0800276965583242;0.256479727514552;0.577497086504275;6.72242687514351e-40;-0.0954399036463371;0.151292643191014;0.612018376634993;1.16846134279384e-39;-0.34;0.645404667796514;1.17854129673787;-2.6325;1.9941126286846;-0.2946;1.13679786546891;2.3379;1.67209271881122;0.657760487169958;0.352210015095051;1.68013951283004;1.54594231913512
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:3";0;1185;-0.0787906532155214;0.0427433888954905;0.594106657016008;-0.00374263506545428;0.94706457324077;0.54841916801008;4.48829080317312e-56;-0.164530837203308;0.00338591075474863;0.651518955705811;4.3742740149035e-62;-0.22;0.62780404726466;1.14769693516544;-1.2532;1.58152644285426;-0.22495;0.909607015205222;1.02825;1.30042723458958;0.617298281000252;0.294647418469573;0.410951718999748;1.22793665739263
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:3";240;1179;-0.0794356473398467;0.041249233999429;0.594785501648273;-0.00442414418586657;0.937543855547375;0.548340278729034;6.96417202812771e-56;-0.166823247826874;0.00296820462705915;0.653884687236455;2.34132462014069e-62;-0.36;0.63927274372169;1.1686550390233;-1.5696;1.45379484012908;-0.49965;0.906224914398951;1.06995;1.23795361109214;0.620626095101044;0.289132991507598;0.449323904898956;1.21552733261043
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:4";0;1580;-0.0486281878563798;0.154512705169258;0.574112855538938;0.0586947019913443;0.225475339474107;0.515415858587313;7.65800589849724e-68;-0.167089301781824;0.000833964070319784;0.647619742422241;5.47281174310214e-77;-0.21;0.403377936714993;0.738187037831085;-0.7945;1.53028448434109;-0.36945;1.50052057884512;0.42505;0.256738330507462;0.396662125449178;0.244909279692102;0.0283878745508224;0.0440755836015273
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"all";"1:4";240;1572;-0.0492761328833767;0.14957035763549;0.574590909238855;0.0576818675577727;0.234571162680382;0.51542673330411;1.43844670033721e-67;-0.168811074671146;0.000738118215597877;0.64941286161154;3.18446432835273e-77;-0.34;0.413665370551531;0.75701320432911;-0.8946;1.5485827010236;-0.4207;1.49211916683628;0.4739;0.271581613634505;0.444438870330127;0.265680907135617;0.0294611296698732;0.0427427052359869
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:1";0;200;0.0346719309659016;0.674610860783432;0.508502950354705;0.0315174962651344;0.813940266047908;0.528381663121892;8.3694903815453e-10;0.0705122572366123;0.52765999541059;0.473547825135531;3.37323873315631e-09;7.82;-0.365543628534501;-0.667518895918012;3.3264;3.64258978498932;7.9538;2.14413364917573;4.6274;3.40792340725973;-0.45103023822185;0.707633167359694;5.07843023822185;3.21700059117124
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:1";240;198;0.0358157159147611;0.664383666040091;0.510143709502919;0.0315174962651344;0.813940266047908;0.528381663121892;8.3694903815453e-10;0.0684527365710166;0.54005114669524;0.478528557377227;2.72315158054341e-09;7.64;-0.35942403010502;-0.656326609164084;2.71995;3.33610242565668;7.77315;1.89969888581952;5.0532;3.13511538902678;-0.418932317608447;0.711888748772461;5.47213231760845;2.96657179918255
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"2:2";0;200;-0.0957977771310754;0.314411803605104;0.614192172641352;-0.0166429470479443;0.888132198773013;0.614708057476594;8.0395896357832e-15;-0.0596603699366905;0.703032619668776;0.550404093484546;5.23272971839427e-07;7.79;0.288361320228071;0.526868631545753;9.2472;3.69342647900008;7.6441;2.18948037478252;-1.6031;3.21778246779521;0.241998950483469;0.702318358492029;-1.84509895048347;2.96620298822542
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"2:2";240;198;-0.099743776600772;0.294941199175467;0.617465528727694;-0.0189669548711216;0.873250809479746;0.614811421070614;1.04095837169438e-14;-0.07086647690664;0.651194216131729;0.56052387575306;3.76673782696168e-07;7.62;0.340061657665215;0.620844809005132;8.3877;3.9965137709769;7.5252;1.96346605643537;-0.8625;3.59766419895496;0.234495229180659;0.766807674643594;-1.09699522918066;3.30973737813795
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"3:3";0;200;-0.0473252719612259;0.626570848810332;0.607598014639028;0.138470249293191;0.269284918016199;0.55919069836512;2.1204479291589e-11;-0.155068007154662;0.291814530672441;0.620897482276777;2.11479777088829e-09;7.8;0.0655834270522664;0.120106603508091;11.13665;3.44096315216726;7.87795;1.94543927361835;-3.2587;3.00597734672855;0.0729091478257485;0.732743098320162;-3.33160914782575;3.09112954577667
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"3:3";240;198;-0.0500728719057777;0.608658657500178;0.608072771086384;0.138255220069954;0.272931369812486;0.55941676575515;2.91410713459602e-11;-0.161919492545199;0.272034354720092;0.622555469997984;2.0562477809756e-09;7.6;0.0933597872048194;0.171103595853703;11.04945;4.09882667332859;7.4211;2.16011464194187;-3.62835;3.2830765656897;0.101480171129389;0.844549653623217;-3.72983017112939;3.28238124832528
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"4:4";0;200;0.105392955144722;0.288693460308211;0.498493237165563;0.219157873764266;0.0926204342084029;0.46353580004035;3.50793021568666e-08;-0.00947826438216127;0.950886748568224;0.520442964948816;1.99859775850963e-06;7.89;-0.785362879725808;-1.44073104764164;7.2841;4.36955917995576;7.80205;2.13810377114417;0.51795;3.45922934129531;-0.662626838547602;0.8146715672229;1.1805768385476;3.30389035435295
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"4:4";240;198;0.104757145686814;0.29341797170086;0.498118450035299;0.217677837052205;0.0970199229953991;0.463683755104046;4.37028354792102e-08;-0.00947826438216127;0.950886748568224;0.520442964948816;1.99859775850963e-06;7.7;-0.779330319217806;-1.42970914350144;8.0508;4.71658682911519;7.7032;2.23056604574312;-0.3476;3.76397246050195;-0.772824097444476;0.85467605561427;0.425224097444476;3.52664976332549
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:2";0;400;-0.0315798276071469;0.615374719276482;0.562356044930442;0.00402661748416885;0.963844888380354;0.576445210029982;4.28548922080108e-23;0.0146935756108662;0.874015475768916;0.506492125902894;1.27817420073495e-14;7.81;-0.0690542368919807;-0.12613884578702;6.4386;2.65426896881118;7.73125;1.52747202640745;1.29265;2.24932406988339;-0.173735473921843;0.522480039950446;1.46638547392184;2.17388032791124
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:2";240;396;-0.032735519037333;0.602412141192666;0.564675153636083;0.00244265913354955;0.978113060063239;0.57652331516579;5.21484801833212e-23;0.0088039030913535;0.924416160462925;0.513574151062285;7.59570958600652e-15;7.63;-0.0415820741145904;-0.0759260551335126;5.76235;2.7462464063009;7.5648;1.4317666495255;1.80245;2.33815790945516;-0.0350524609112386;0.469388016363594;1.83750246091124;2.20068454717226
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:3";0;600;-0.0370067556456111;0.48462202988949;0.577546567087906;0.0613484161455315;0.398323972343868;0.565909598365508;2.18989684635931e-32;-0.0394953628293195;0.613756317550467;0.543641348341431;1.04658395258201e-22;7.8;-0.0827424131388858;-0.151271803212259;7.9683;2.08718056804343;7.6886;1.18150957013543;-0.2797;1.79275283394507;-0.0540821607010636;0.407037191390635;-0.225617839298936;1.75726948603805
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:3";240;594;-0.0386783419020164;0.465752035038076;0.579243343053753;0.0607414235402026;0.404718022577505;0.565760337099874;3.91168813551258e-32;-0.0450627837013522;0.565232338946331;0.548695556243463;6.25049573588758e-23;7.62;-0.0594309691957896;-0.108651745961764;8.3278;2.00350852056082;7.7264;1.11116989369912;-0.6014;1.78491136556261;-0.0604976441886155;0.40756440455441;-0.540902355811384;1.77489750105103
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:4";0;800;0.00106856072114863;0.981801512950251;0.556450686629627;0.109579229750904;0.0875833805840816;0.535679847595085;1.16828664571436e-37;-0.0326680981904109;0.638098811507705;0.538504354240901;7.79321272937503e-28;7.83;-0.290607107118712;-0.531805656727474;8.01765;2.28872503567919;7.7034;2.21069861851623;-0.31425;0.423112940361681;-0.319352632556091;0.419897609321557;0.00510263255609096;0.0681805228018074
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"0";"1:4";240;792;-0.000319953759081741;0.994562029629551;0.557617443027082;0.108711773910218;0.0915466607147142;0.535631971711597;2.6119415097684e-37;-0.036931959767536;0.595323042771907;0.542426091740324;4.79786584021787e-28;7.64;-0.271424656404396;-0.496702533228887;7.7256;2.04745991426023;7.4651;1.97583644014148;-0.2605;0.444481234518619;-0.263725744548996;0.435590377413039;0.00322574454899644;0.0643691979985015
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:1";0;195;-0.12178324656048;0.242100575999793;0.627071194545878;-0.183989060523712;0.271776377259917;0.611669400592339;1.29446991156673e-09;-0.155423788621568;0.261515707347065;0.672771863029777;4.24904051672292e-13;-8.52;1.25586414300319;2.28556687065299;-7.511;4.25215097799907;-8.64305;1.91996026903511;-1.13205;3.62776275554959;1.31396352236845;0.838897082972886;-2.44601352236845;3.59182767876342
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:1";240;195;-0.12178324656048;0.242100575999793;0.627071194545878;-0.183989060523712;0.271776377259917;0.611669400592339;1.29446991156673e-09;-0.155423788621568;0.261515707347065;0.672771863029777;4.24904051672292e-13;-8.52;1.25586414300319;2.28556687065299;-7.6523;3.88872984521234;-8.49595;2.01899051782203;-0.84365;3.29187673519202;1.20910836416383;0.827377567140211;-2.05275836416383;3.17377494616476
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"2:2";0;195;-0.128139779812113;0.20109356381905;0.601713885479485;-0.273888213908127;0.060522843896631;0.607257712118759;9.91884809083769e-13;-0.142979272425201;0.289286776605604;0.67932889458972;2.13812869647081e-13;-8.36;1.50600774067911;2.76052811676096;-14.0166;3.88506914369053;-8.4889;2.21157480215516;5.5277;3.06842891231812;1.56314121222584;0.781497833219057;3.96455878777416;2.96716790886937
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"2:2";240;195;-0.128139779812113;0.20109356381905;0.601713885479485;-0.273888213908127;0.060522843896631;0.607257712118759;9.91884809083769e-13;-0.142979272425201;0.289286776605604;0.67932889458972;2.13812869647081e-13;-8.36;1.50600774067911;2.76052811676096;-14.21805;3.61643244310991;-8.3901;2.37924125188543;5.82795;2.95078395128069;1.5018758115082;0.722565267932108;4.3260741884918;2.83481363099177
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"3:3";0;195;-0.194385835906993;0.0595427012115405;0.637424756022952;-0.0381107843401775;0.779517625343634;0.512402254469752;8.40629277750171e-11;-0.469498642094725;0.00244591256737045;0.844769362020782;1.08341455805431e-15;-8.49;1.87779453013924;3.43722431725424;-10.82455;3.85849162049461;-8.2332;2.07680895538948;2.59135;3.42495536815728;1.84643367292774;0.664890966098141;0.74491632707226;3.36078549278399
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"3:3";240;195;-0.194385835906993;0.0595427012115405;0.637424756022952;-0.0381107843401775;0.779517625343634;0.512402254469752;8.40629277750171e-11;-0.469498642094725;0.00244591256737045;0.844769362020782;1.08341455805431e-15;-8.49;1.87779453013924;3.43722431725424;-10.8578;3.75804773437876;-8.3559;2.28842075189167;2.5019;3.14754149732564;1.82804966556246;0.692415911495231;0.673850334437538;3.19157022794047
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"4:4";0;195;-0.100217691308185;0.340226453627717;0.565282982173565;0.0564428970369565;0.688827540258998;0.467320854769935;3.26677297812979e-09;-0.339550108136113;0.0385218572760504;0.729096045677677;4.14842559893839e-11;-8.41;1.00549436492113;1.84581143972864;-5.7773;3.94717005807157;-8.42195;2.04011421926278;-2.64465;3.40079577998826;0.992637388434561;0.707812337276908;-3.63728738843456;3.32572623609465
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"4:4";240;195;-0.100217691308185;0.340226453627717;0.565282982173565;0.0564428970369565;0.688827540258998;0.467320854769935;3.26677297812979e-09;-0.339550108136113;0.0385218572760504;0.729096045677677;4.14842559893839e-11;-8.41;1.00549436492113;1.84581143972864;-5.5879;3.88297308643129;-8.3218;2.2678140715933;-2.7339;3.13997564084909;0.935081647508535;0.793525788287207;-3.66898164750853;3.16170404969757
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:2";0;390;-0.119726370126524;0.0961009760207661;0.611641460123963;-0.232638867921365;0.0338715139269492;0.607313188184435;6.65172612138319e-21;-0.151416140931952;0.119765660369788;0.676338017507413;8.14934841946423e-25;-8.44;1.39720730950851;2.55206703416419;-11.2203;2.45239497544296;-8.485;1.47144546579001;2.7353;2.2388185393777;1.3134854480507;0.514841048637584;1.4218145519493;2.13271243601867
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:2";240;390;-0.119726370126524;0.0961009760207661;0.611641460123963;-0.232638867921365;0.0338715139269492;0.607313188184435;6.65172612138319e-21;-0.151416140931952;0.119765660369788;0.676338017507413;8.14934841946423e-25;-8.44;1.39720730950851;2.55206703416419;-11.3735;2.6880995416332;-8.43895;1.37293413468781;2.93455;2.43992149093153;1.4347671310491;0.484026516675703;1.4997828689509;2.38967760159291
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:3";0;585;-0.14292589710067;0.0151518268433759;0.619651702034961;-0.161654020993081;0.0576869450568615;0.57291592272082;2.0733923557545e-30;-0.250119405492548;0.00232356639802118;0.730594770570219;2.84170151525052e-39;-8.46;1.50919309462719;2.75874411706415;-11.244;2.15904268754306;-8.42935;1.18117183849781;2.81465;1.852976114228;1.50380698693806;0.433785688852469;1.31084301306194;1.81241367974838
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:3";240;585;-0.14292589710067;0.0151518268433759;0.619651702034961;-0.161654020993081;0.0576869450568615;0.57291592272082;2.0733923557545e-30;-0.250119405492548;0.00232356639802118;0.730594770570219;2.84170151525052e-39;-8.46;1.50919309462719;2.75874411706415;-10.91045;2.141882020666;-8.4315;1.18706671545228;2.47895;1.80483281913454;1.49379856715125;0.406403316969629;0.98515143284875;1.70247424022431
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:4";0;780;-0.129210723601715;0.0118702366678278;0.60437127457924;-0.0989061631366122;0.174301793507598;0.542345090608368;7.24607254766517e-38;-0.271881017543552;0.000219228991320206;0.731882425142932;6.92353122564877e-49;-8.44;1.35151552811963;2.47327421844387;-9.96855;2.12479579805145;-8.551;2.0765941385067;1.41755;0.403677190177184;1.32368526559204;0.384426891619844;0.0938647344079558;0.0629187646173075
"[0, 5]";"[0, 100]";"[0, 5]";"Une femme";"1";"1:4";240;780;-0.129210723601715;0.0118702366678278;0.60437127457924;-0.0989061631366122;0.174301793507598;0.542345090608368;7.24607254766517e-38;-0.271881017543552;0.000219228991320206;0.731882425142932;6.92353122564877e-49;-8.44;1.35151552811963;2.47327421844387;-10.0413;2.37741705835277;-8.5254;2.29432111678698;1.5159;0.429092989886632;1.41834995077424;0.400260059593203;0.0975500492257581;0.067496819486801
"[0, 5]";"[0, 100]";"[0, 3]";"all";"all";"1:1";0;359;-0.0454408231795705;0.509909229795103;0.562115134017658;-0.0645511135091536;0.544375951827789;0.573673282896828;4.06649765729053e-17;-0.029049444488442;0.758874145493767;0.551134434493025;4.524709377932e-17;-0.99;0.336025500856292;0.606922700601271;0.3143;2.7239655747203;-0.9305;1.58256828029916;-1.2448;2.2914672309138;0.315944518384941;0.570777112696971;-1.56074451838494;2.13125689842719
